941	9.418449909396656E-5
942	4.200482007019844E-5
943	9.260783409255693E-5
944	1.124305837599486E-4
945	9.325913640492496E-5
946	9.122712060356331E-5
947	1.429520176215815E-4
948	6.470865550257395E-5
949	8.436057080986145E-5
950	5.1737975343501056E-5
951	9.616692040192587E-5
952	1.112118742028931E-4
953	1.0662894863095605E-4
954	1.2253165117798311E-4
955	1.0754875781508657E-4
956	5.810328231852169E-5
957	1.288572975542678E-4
958	6.916536344285505E-5
959	1.3025118703540193E-4
960	1.2519766489884447E-4
961	1.150517337232992E-4
962	6.367220167059285E-5
963	6.170971435899699E-5
964	5.9220887024964025E-5
965	1.1424142438744261E-4
966	6.755678937335508E-5
967	1.194566240894746E-4
968	8.566916570558133E-5
969	6.708584091714581E-5
970	1.225346930471038E-4
971	1.1692242938647247E-4
972	8.887711412264854E-5
973	1.5035301022112125E-4
974	8.565857850105047E-5
975	1.5226579800231647E-4
976	8.2341288636192E-5
977	1.050740761916719E-4
978	6.0273757709656205E-5
979	1.2815234691659975E-4
980	7.909172014848741E-5
981	1.3187454928190076E-4
982	9.361018777327198E-5
983	6.779157137385313E-5
984	1.0910441605348694E-4
985	1.1220571230813348E-4
986	1.1475987982141146E-4
987	5.719818244267579E-5
988	1.0508079669686815E-4
989	1.0880580810948055E-4
990	9.524260549262261E-5
991	1.314214434205053E-4
992	8.807708889070056E-5
993	1.2614515009097844E-4
994	9.648995087245746E-5
995	1.236622242981261E-4
996	1.7237027830234144E-4
997	8.809849162315702E-5
998	1.0315649900638648E-4
999	1.0037597747563175E-4
1000	9.122855015635876E-5
1001	1.0359577900905225E-4
1002	9.647557676660747E-5
1003	7.089332205525616E-5
1004	1.4124144821132042E-4
1005	5.8737064768606206E-5
1006	1.0164276386421196E-4
1007	8.41391875582144E-5
1008	1.331222061124933E-4
1009	1.2027149256345377E-4
1010	1.2256438095174365E-4
1011	3.5773857371160976E-5
1012	1.0101951842046308E-4
1013	1.2511222027060176E-4
1014	9.907907207416294E-5
1015	3.472856751808032E-5
1016	1.5855291158576297E-4
1017	3.2621476476675035E-5
1018	9.793948865341462E-5
1019	7.086204066006901E-5
1020	5.846924335652625E-5
1021	7.714941945905578E-5
1022	9.912805058099204E-5
1023	7.446678799296969E-5
1024	6.446943020175316E-5
1025	7.905740058589884E-5
1026	6.065641542463363E-5
1027	7.453894451269715E-5
1028	8.270735520809157E-5
1029	1.688397779263062E-4
1030	1.0380959260482806E-4
1031	1.328490777296073E-4
1032	1.4620295522359272E-4
1033	9.968260921080535E-5
1034	7.618267423617806E-5
1035	1.2135661275409202E-4
1036	7.654814658546887E-5
1037	1.0920430181161256E-4
1038	1.1533339152385163E-4
1039	1.1069270509547175E-4
